,condition,environment,bootstraps
45003,c,candle,16.285714285714285
45004,c,candle,16.571428571428573
45005,c,candle,16.285714285714285
45006,c,candle,15.5
45007,c,candle,16.0
45008,c,candle,17.0
45009,c,candle,16.142857142857142
45010,c,candle,14.142857142857142
45011,c,candle,12.0
45012,c,candle,13.636363636363637
45013,c,candle,16.857142857142858
45014,c,candle,13.88888888888889
45015,c,candle,16.571428571428573
45016,c,candle,12.5
45017,c,candle,15.2
45018,c,candle,18.0
45019,c,candle,15.11111111111111
45020,c,candle,19.375
45021,c,candle,16.571428571428573
45022,c,candle,15.0
45023,c,candle,16.428571428571427
45024,c,candle,17.0
45025,c,candle,12.875
45026,c,candle,15.7
45027,c,candle,11.428571428571429
45028,c,candle,15.222222222222221
45029,c,candle,17.181818181818183
45030,c,candle,16.0
45031,c,candle,14.8
45032,c,candle,17.88888888888889
45033,c,candle,13.777777777777779
45034,c,candle,16.75
45035,c,candle,15.4
45036,c,candle,17.333333333333332
45037,c,candle,14.8
45038,c,candle,14.1
45039,c,candle,14.285714285714286
45040,c,candle,16.666666666666668
45041,c,candle,14.125
45042,c,candle,14.444444444444445
45043,c,candle,15.666666666666666
45044,c,candle,18.4
45045,c,candle,16.0
45046,c,candle,13.125
45047,c,candle,15.88888888888889
45048,c,candle,14.142857142857142
45049,c,candle,11.88888888888889
45050,c,candle,16.0
45051,c,candle,16.22222222222222
45052,c,candle,17.0
45053,c,candle,13.0
45054,c,candle,12.333333333333334
45055,c,candle,17.0
45056,c,candle,14.666666666666666
45057,c,candle,17.625
45058,c,candle,17.2
45059,c,candle,14.8
45060,c,candle,17.6
45061,c,candle,15.5
45062,c,candle,15.555555555555555
45063,c,candle,16.666666666666668
45064,c,candle,16.714285714285715
45065,c,candle,17.2
45066,c,candle,16.3
45067,c,candle,14.090909090909092
45068,c,candle,14.333333333333334
45069,c,candle,16.857142857142858
45070,c,candle,13.777777777777779
45071,c,candle,13.714285714285714
45072,c,candle,19.0
45073,c,candle,15.0
45074,c,candle,15.0
45075,c,candle,15.0
45076,c,candle,15.88888888888889
45077,c,candle,17.285714285714285
45078,c,candle,14.5
45079,c,candle,13.5
45080,c,candle,15.5
45081,c,candle,16.142857142857142
45082,c,candle,9.4
45083,c,candle,15.0
45084,c,candle,17.625
45085,c,candle,14.285714285714286
45086,c,candle,16.5
45087,c,candle,14.142857142857142
45088,c,candle,16.77777777777778
45089,c,candle,14.11111111111111
45090,c,candle,14.5
45091,c,candle,15.8
45092,c,candle,16.333333333333332
45093,c,candle,15.666666666666666
45094,c,candle,14.88888888888889
45095,c,candle,14.777777777777779
45096,c,candle,15.2
45097,c,candle,16.714285714285715
45098,c,candle,17.0
45099,c,candle,16.2
45100,c,candle,15.6
45101,c,candle,11.4
45102,c,candle,16.166666666666668
45103,c,candle,19.666666666666668
45104,c,candle,12.636363636363637
45105,c,candle,15.4
45106,c,candle,18.444444444444443
45107,c,candle,13.153846153846153
45108,c,candle,13.454545454545455
45109,c,candle,13.363636363636363
45110,c,candle,16.714285714285715
45111,c,candle,14.076923076923077
45112,c,candle,16.571428571428573
45113,c,candle,13.0
45114,c,candle,15.2
45115,c,candle,21.5
45116,c,candle,14.909090909090908
45117,c,candle,16.5
45118,c,candle,15.7
45119,c,candle,12.636363636363637
45120,c,candle,13.272727272727273
45121,c,candle,9.6
45122,c,candle,15.2
45123,c,candle,15.5
45124,c,candle,15.75
45125,c,candle,15.0
45126,c,candle,14.142857142857142
45127,c,candle,13.5
45128,c,candle,15.125
45129,c,candle,16.714285714285715
45130,c,candle,20.6
45131,c,candle,14.090909090909092
45132,c,candle,14.4
45133,c,candle,15.25
45134,c,candle,18.7
45135,c,candle,12.777777777777779
45136,c,candle,15.0
45137,c,candle,13.666666666666666
45138,c,candle,18.333333333333332
45139,c,candle,15.923076923076923
45140,c,candle,17.285714285714285
45141,c,candle,16.25
45142,c,candle,18.857142857142858
45143,c,candle,9.333333333333334
45144,c,candle,15.333333333333334
45145,c,candle,15.777777777777779
45146,c,candle,16.8
45147,c,candle,14.0
45148,c,candle,16.142857142857142
45149,c,candle,18.857142857142858
45150,c,candle,17.666666666666668
45151,c,candle,15.5
45152,c,candle,16.5
45153,c,candle,16.11111111111111
45154,c,candle,13.0
45155,c,candle,18.0
45156,c,candle,20.5
45157,c,candle,15.466666666666667
45158,c,candle,16.714285714285715
45159,c,candle,16.714285714285715
45160,c,candle,15.2
45161,c,candle,18.0
45162,c,candle,14.333333333333334
45163,c,candle,15.8
45164,c,candle,13.428571428571429
45165,c,candle,16.833333333333332
45166,c,candle,16.125
45167,c,candle,12.875
45168,c,candle,14.4
45169,c,candle,15.2
45170,c,candle,16.571428571428573
45171,c,candle,17.4
45172,c,candle,16.0
45173,c,candle,18.333333333333332
45174,c,candle,17.142857142857142
45175,c,candle,16.8
45176,c,candle,13.0
45177,c,candle,15.6
45178,c,candle,17.125
45179,c,candle,13.5
45180,c,candle,15.0
45181,c,candle,15.625
45182,c,candle,15.2
45183,c,candle,16.25
45184,c,candle,12.714285714285714
45185,c,candle,15.7
45186,c,candle,14.142857142857142
45187,c,candle,15.9
45188,c,candle,16.5
45189,c,candle,15.727272727272727
45190,c,candle,11.428571428571429
45191,c,candle,18.857142857142858
45192,c,candle,15.166666666666666
45193,c,candle,15.428571428571429
45194,c,candle,18.0
45195,c,candle,15.333333333333334
45196,c,candle,15.666666666666666
45197,c,candle,17.0
45198,c,candle,15.555555555555555
45199,c,candle,15.8
45200,c,candle,13.428571428571429
45201,c,candle,15.777777777777779
45202,c,candle,16.0
45203,c,candle,18.22222222222222
45204,c,candle,15.666666666666666
45205,c,candle,18.25
45206,c,candle,13.666666666666666
45207,c,candle,15.333333333333334
45208,c,candle,13.818181818181818
45209,c,candle,16.25
45210,c,candle,14.666666666666666
45211,c,candle,14.666666666666666
45212,c,candle,18.5
45213,c,candle,16.571428571428573
45214,c,candle,15.454545454545455
45215,c,candle,17.2
45216,c,candle,16.857142857142858
45217,c,candle,14.0
45218,c,candle,15.2
45219,c,candle,15.2
45220,c,candle,16.625
45221,c,candle,15.4
45222,c,candle,13.222222222222221
45223,c,candle,14.4
45224,c,candle,17.375
45225,c,candle,17.8
45226,c,candle,15.2
45227,c,candle,17.125
45228,c,candle,11.857142857142858
45229,c,candle,14.333333333333334
45230,c,candle,14.923076923076923
45231,c,candle,17.142857142857142
45232,c,candle,19.0
45233,c,candle,15.555555555555555
45234,c,candle,8.0
45235,c,candle,16.818181818181817
45236,c,candle,15.181818181818182
45237,c,candle,17.0
45238,c,candle,16.166666666666668
45239,c,candle,15.714285714285714
45240,c,candle,15.5
45241,c,candle,15.5
45242,c,candle,14.25
45243,c,candle,19.571428571428573
45244,c,candle,16.0
45245,c,candle,13.777777777777779
45246,c,candle,13.0
45247,c,candle,16.666666666666668
45248,c,candle,11.571428571428571
45249,c,candle,17.0
45250,c,candle,19.5
45251,c,candle,15.1
45252,c,candle,17.0
45253,c,candle,16.714285714285715
45254,c,candle,18.6
45255,c,candle,18.0
45256,c,candle,12.818181818181818
45257,c,candle,16.4
45258,c,candle,15.0
45259,c,candle,13.88888888888889
45260,c,candle,17.0
45261,c,candle,16.833333333333332
45262,c,candle,14.142857142857142
45263,c,candle,13.444444444444445
45264,c,candle,16.25
45265,c,candle,14.8
45266,c,candle,16.25
45267,c,candle,15.11111111111111
45268,c,candle,15.11111111111111
45269,c,candle,16.2
45270,c,candle,15.6
45271,c,candle,16.75
45272,c,candle,13.555555555555555
45273,c,candle,16.636363636363637
45274,c,candle,14.142857142857142
45275,c,candle,12.833333333333334
45276,c,candle,17.88888888888889
45277,c,candle,15.2
45278,c,candle,18.2
45279,c,candle,16.75
45280,c,candle,13.333333333333334
45281,c,candle,12.142857142857142
45282,c,candle,14.7
45283,c,candle,15.4
45284,c,candle,12.25
45285,c,candle,12.428571428571429
45286,c,candle,14.142857142857142
45287,c,candle,14.8
45288,c,candle,15.818181818181818
45289,c,candle,14.11111111111111
45290,c,candle,13.25
45291,c,candle,13.5
45292,c,candle,13.538461538461538
45293,c,candle,16.571428571428573
45294,c,candle,15.714285714285714
45295,c,candle,11.428571428571429
45296,c,candle,13.444444444444445
45297,c,candle,13.857142857142858
45298,c,candle,15.555555555555555
45299,c,candle,12.75
45300,c,candle,16.571428571428573
45301,c,candle,16.4
45302,c,candle,12.142857142857142
45303,c,candle,16.5
45304,c,candle,10.0
45305,c,candle,14.625
45306,c,candle,13.0
45307,c,candle,11.285714285714286
45308,c,candle,15.555555555555555
45309,c,candle,13.222222222222221
45310,c,candle,15.4
45311,c,candle,18.0
45312,c,candle,14.666666666666666
45313,c,candle,16.0
45314,c,candle,15.2
45315,c,candle,16.857142857142858
45316,c,candle,15.4
45317,c,candle,15.2
45318,c,candle,15.333333333333334
45319,c,candle,13.454545454545455
45320,c,candle,13.555555555555555
45321,c,candle,17.0
45322,c,candle,14.333333333333334
45323,c,candle,17.142857142857142
45324,c,candle,15.909090909090908
45325,c,candle,14.11111111111111
45326,c,candle,16.5
45327,c,candle,17.0
45328,c,candle,18.285714285714285
45329,c,candle,15.444444444444445
45330,c,candle,18.0
45331,c,candle,18.166666666666668
45332,c,candle,14.142857142857142
45333,c,candle,15.0
45334,c,candle,17.0
45335,c,candle,13.5
45336,c,candle,18.0
45337,c,candle,13.714285714285714
45338,c,candle,17.7
45339,c,candle,15.2
45340,c,candle,14.142857142857142
45341,c,candle,15.777777777777779
45342,c,candle,15.88888888888889
45343,c,candle,16.3
45344,c,candle,16.0
45345,c,candle,14.8
45346,c,candle,15.7
45347,c,candle,12.333333333333334
45348,c,candle,9.571428571428571
45349,c,candle,16.714285714285715
45350,c,candle,16.8
45351,c,candle,10.777777777777779
45352,c,candle,15.0
45353,c,candle,17.375
45354,c,candle,14.714285714285714
45355,c,candle,15.545454545454545
45356,c,candle,13.11111111111111
45357,c,candle,16.818181818181817
45358,c,candle,14.555555555555555
45359,c,candle,15.4
45360,c,candle,17.0
45361,c,candle,15.375
45362,c,candle,14.636363636363637
45363,c,candle,14.545454545454545
45364,c,candle,18.0
45365,c,candle,16.1
45366,c,candle,15.4
45367,c,candle,16.0
45368,c,candle,16.11111111111111
45369,c,candle,14.142857142857142
45370,c,candle,13.583333333333334
45371,c,candle,17.2
45372,c,candle,16.181818181818183
45373,c,candle,15.375
45374,c,candle,12.357142857142858
45375,c,candle,15.0
45376,c,candle,19.5
45377,c,candle,16.857142857142858
45378,c,candle,18.9
45379,c,candle,14.142857142857142
45380,c,candle,12.714285714285714
45381,c,candle,14.555555555555555
45382,c,candle,17.0
45383,c,candle,14.571428571428571
45384,c,candle,14.181818181818182
45385,c,candle,12.444444444444445
45386,c,candle,14.4
45387,c,candle,16.818181818181817
45388,c,candle,13.857142857142858
45389,c,candle,14.166666666666666
45390,c,candle,16.0
45391,c,candle,17.571428571428573
45392,c,candle,14.222222222222221
45393,c,candle,14.285714285714286
45394,c,candle,16.428571428571427
45395,c,candle,14.0
45396,c,candle,15.666666666666666
45397,c,candle,12.333333333333334
45398,c,candle,13.142857142857142
45399,c,candle,15.6
45400,c,candle,15.0
45401,c,candle,15.666666666666666
45402,c,candle,16.22222222222222
45403,c,candle,16.857142857142858
45404,c,candle,16.714285714285715
45405,c,candle,12.5
45406,c,candle,17.25
45407,c,candle,11.88888888888889
45408,c,candle,15.375
45409,c,candle,15.6
45410,c,candle,16.22222222222222
45411,c,candle,13.5
45412,c,candle,18.4
45413,c,candle,12.0
45414,c,candle,16.428571428571427
45415,c,candle,13.875
45416,c,candle,17.625
45417,c,candle,17.75
45418,c,candle,14.8
45419,c,candle,16.23076923076923
45420,c,candle,15.5
45421,c,candle,17.875
45422,c,candle,18.25
45423,c,candle,14.4
45424,c,candle,13.8
45425,c,candle,14.0
45426,c,candle,14.857142857142858
45427,c,candle,17.0
45428,c,candle,18.77777777777778
45429,c,candle,13.666666666666666
45430,c,candle,17.2
45431,c,candle,17.625
45432,c,candle,14.142857142857142
45433,c,candle,11.857142857142858
45434,c,candle,15.428571428571429
45435,c,candle,16.0
45436,c,candle,15.9
45437,c,candle,15.444444444444445
45438,c,candle,14.8
45439,c,candle,14.4
45440,c,candle,14.142857142857142
45441,c,candle,13.6
45442,c,candle,15.571428571428571
45443,c,candle,17.8
45444,c,candle,12.461538461538462
45445,c,candle,14.285714285714286
45446,c,candle,15.909090909090908
45447,c,candle,15.181818181818182
45448,c,candle,14.6
45449,c,candle,16.571428571428573
45450,c,candle,15.333333333333334
45451,c,candle,14.6
45452,c,candle,12.8
45453,c,candle,15.8
45454,c,candle,14.625
45455,c,candle,17.0
45456,c,candle,16.0
45457,c,candle,18.0
45458,c,candle,15.2
45459,c,candle,16.8
45460,c,candle,15.0
45461,c,candle,13.181818181818182
45462,c,candle,15.555555555555555
45463,c,candle,15.555555555555555
45464,c,candle,14.666666666666666
45465,c,candle,11.75
45466,c,candle,12.428571428571429
45467,c,candle,15.777777777777779
45468,c,candle,15.0
45469,c,candle,15.6
45470,c,candle,15.0
45471,c,candle,14.285714285714286
45472,c,candle,15.333333333333334
45473,c,candle,16.5
45474,c,candle,14.88888888888889
45475,c,candle,13.571428571428571
45476,c,candle,15.444444444444445
45477,c,candle,17.571428571428573
45478,c,candle,15.0
45479,c,candle,16.666666666666668
45480,c,candle,17.125
45481,c,candle,14.5
45482,c,candle,14.0
45483,c,candle,17.25
45484,c,candle,15.333333333333334
45485,c,candle,18.0
45486,c,candle,17.0
45487,c,candle,15.0
45488,c,candle,15.0
45489,c,candle,12.875
45490,c,candle,13.333333333333334
45491,c,candle,15.2
45492,c,candle,14.0
45493,c,candle,14.5
45494,c,candle,15.2
45495,c,candle,16.428571428571427
45496,c,candle,11.909090909090908
45497,c,candle,16.666666666666668
45498,c,candle,15.375
45499,c,candle,16.571428571428573
45500,c,candle,13.5
45501,c,candle,13.375
45502,c,candle,14.5
45503,c,candle,12.285714285714286
45504,c,candle,14.6
45505,c,candle,16.75
45506,c,candle,17.0
45507,c,candle,15.4
45508,c,candle,14.6
45509,c,candle,16.833333333333332
45510,c,candle,18.142857142857142
45511,c,candle,16.625
45512,c,candle,13.545454545454545
45513,c,candle,14.0
45514,c,candle,15.9
45515,c,candle,15.2
45516,c,candle,11.4
45517,c,candle,11.625
45518,c,candle,16.714285714285715
45519,c,candle,14.8
45520,c,candle,12.777777777777779
45521,c,candle,14.2
45522,c,candle,15.555555555555555
45523,c,candle,16.571428571428573
45524,c,candle,15.153846153846153
45525,c,candle,14.714285714285714
45526,c,candle,17.0
45527,c,candle,15.2
45528,c,candle,13.4
45529,c,candle,15.0
45530,c,candle,15.5
45531,c,candle,14.4
45532,c,candle,15.2
45533,c,candle,16.4
45534,c,candle,13.2
45535,c,candle,14.5
45536,c,candle,14.285714285714286
45537,c,candle,15.222222222222221
45538,c,candle,14.555555555555555
45539,c,candle,14.846153846153847
45540,c,candle,15.333333333333334
45541,c,candle,14.625
45542,c,candle,17.571428571428573
45543,c,candle,16.428571428571427
45544,c,candle,17.0
45545,c,candle,15.4
45546,c,candle,14.8
45547,c,candle,15.2
45548,c,candle,16.571428571428573
45549,c,candle,12.875
45550,c,candle,16.625
45551,c,candle,15.2
45552,c,candle,16.571428571428573
45553,c,candle,17.666666666666668
45554,c,candle,9.8
45555,c,candle,15.4
45556,c,candle,14.090909090909092
45557,c,candle,16.875
45558,c,candle,17.666666666666668
45559,c,candle,17.0
45560,c,candle,15.333333333333334
45561,c,candle,14.0
45562,c,candle,14.714285714285714
45563,c,candle,12.6
45564,c,candle,14.333333333333334
45565,c,candle,15.0
45566,c,candle,14.0
45567,c,candle,15.923076923076923
45568,c,candle,16.5
45569,c,candle,14.5
45570,c,candle,17.6
45571,c,candle,16.0
45572,c,candle,17.571428571428573
45573,c,candle,15.0
45574,c,candle,17.666666666666668
45575,c,candle,16.428571428571427
45576,c,candle,16.714285714285715
45577,c,candle,16.333333333333332
45578,c,candle,13.0
45579,c,candle,14.0
45580,c,candle,18.0
45581,c,candle,13.6
45582,c,candle,12.4
45583,c,candle,17.125
45584,c,candle,15.0
45585,c,candle,16.571428571428573
45586,c,candle,14.6
45587,c,candle,14.222222222222221
45588,c,candle,15.777777777777779
45589,c,candle,16.125
45590,c,candle,18.11111111111111
45591,c,candle,16.714285714285715
45592,c,candle,15.5
45593,c,candle,14.75
45594,c,candle,13.428571428571429
45595,c,candle,13.083333333333334
45596,c,candle,9.8
45597,c,candle,16.714285714285715
45598,c,candle,17.571428571428573
45599,c,candle,15.166666666666666
45600,c,candle,15.555555555555555
45601,c,candle,13.0
45602,c,candle,16.428571428571427
45603,c,candle,14.0
45604,c,candle,14.818181818181818
45605,c,candle,16.75
45606,c,candle,13.857142857142858
45607,c,candle,16.714285714285715
45608,c,candle,18.11111111111111
45609,c,candle,15.2
45610,c,candle,16.166666666666668
45611,c,candle,14.0
45612,c,candle,18.2
45613,c,candle,9.8
45614,c,candle,13.2
45615,c,candle,17.285714285714285
45616,c,candle,16.857142857142858
45617,c,candle,15.8
45618,c,candle,16.666666666666668
45619,c,candle,13.9
45620,c,candle,15.555555555555555
45621,c,candle,12.833333333333334
45622,c,candle,12.0
45623,c,candle,14.636363636363637
45624,c,candle,17.428571428571427
45625,c,candle,17.166666666666668
45626,c,candle,18.22222222222222
45627,c,candle,14.25
45628,c,candle,14.4
45629,c,candle,13.428571428571429
45630,c,candle,18.0
45631,c,candle,16.5
45632,c,candle,12.285714285714286
45633,c,candle,13.0
45634,c,candle,14.125
45635,c,candle,12.125
45636,c,candle,16.857142857142858
45637,c,candle,17.375
45638,c,candle,15.714285714285714
45639,c,candle,14.625
45640,c,candle,16.714285714285715
45641,c,candle,15.0
45642,c,candle,16.571428571428573
45643,c,candle,15.625
45644,c,candle,14.4
45645,c,candle,17.142857142857142
45646,c,candle,14.571428571428571
45647,c,candle,15.2
45648,c,candle,17.6
45649,c,candle,16.142857142857142
45650,c,candle,13.625
45651,c,candle,13.88888888888889
45652,c,candle,15.0
45653,c,candle,17.0
45654,c,candle,14.11111111111111
45655,c,candle,14.285714285714286
45656,c,candle,16.5
45657,c,candle,16.714285714285715
45658,c,candle,14.25
45659,c,candle,14.8
45660,c,candle,13.5
45661,c,candle,13.363636363636363
45662,c,candle,16.3
45663,c,candle,14.8
45664,c,candle,16.75
45665,c,candle,15.2
45666,c,candle,14.0
45667,c,candle,15.4
45668,c,candle,15.6
45669,c,candle,13.0
45670,c,candle,18.25
45671,c,candle,16.833333333333332
45672,c,candle,15.0
45673,c,candle,14.142857142857142
45674,c,candle,18.4
45675,c,candle,17.142857142857142
45676,c,candle,15.0
45677,c,candle,13.857142857142858
45678,c,candle,14.666666666666666
45679,c,candle,19.333333333333332
45680,c,candle,15.75
45681,c,candle,14.4
45682,c,candle,17.285714285714285
45683,c,candle,16.571428571428573
45684,c,candle,15.125
45685,c,candle,17.555555555555557
45686,c,candle,16.555555555555557
45687,c,candle,14.0
45688,c,candle,14.428571428571429
45689,c,candle,18.4
45690,c,candle,15.333333333333334
45691,c,candle,16.714285714285715
45692,c,candle,18.285714285714285
45693,c,candle,16.5
45694,c,candle,16.77777777777778
45695,c,candle,14.428571428571429
45696,c,candle,18.5
45697,c,candle,14.5
45698,c,candle,17.25
45699,c,candle,14.666666666666666
45700,c,candle,15.444444444444445
45701,c,candle,14.333333333333334
45702,c,candle,17.0
45703,c,candle,15.8
45704,c,candle,17.0
45705,c,candle,17.625
45706,c,candle,10.75
45707,c,candle,13.9
45708,c,candle,12.777777777777779
45709,c,candle,16.25
45710,c,candle,15.2
45711,c,candle,17.77777777777778
45712,c,candle,15.666666666666666
45713,c,candle,15.4
45714,c,candle,16.818181818181817
45715,c,candle,18.4
45716,c,candle,15.222222222222221
45717,c,candle,17.714285714285715
45718,c,candle,16.333333333333332
45719,c,candle,16.6
45720,c,candle,14.88888888888889
45721,c,candle,17.0
45722,c,candle,15.75
45723,c,candle,14.833333333333334
45724,c,candle,16.571428571428573
45725,c,candle,17.2
45726,c,candle,14.8
45727,c,candle,16.5
45728,c,candle,15.8
45729,c,candle,11.88888888888889
45730,c,candle,14.428571428571429
45731,c,candle,14.5
45732,c,candle,15.4
45733,c,candle,19.0
45734,c,candle,18.166666666666668
45735,c,candle,13.285714285714286
45736,c,candle,18.0
45737,c,candle,14.444444444444445
45738,c,candle,16.714285714285715
45739,c,candle,16.714285714285715
45740,c,candle,17.2
45741,c,candle,11.714285714285714
45742,c,candle,16.833333333333332
45743,c,candle,13.0
45744,c,candle,15.8
45745,c,candle,13.6
45746,c,candle,15.7
45747,c,candle,15.333333333333334
45748,c,candle,15.0
45749,c,candle,14.75
45750,c,candle,14.444444444444445
45751,c,candle,17.0
45752,c,candle,16.307692307692307
45753,c,candle,13.714285714285714
45754,c,candle,13.285714285714286
45755,c,candle,14.166666666666666
45756,c,candle,15.666666666666666
45757,c,candle,15.5
45758,c,candle,17.142857142857142
45759,c,candle,14.142857142857142
45760,c,candle,15.6
45761,c,candle,14.9
45762,c,candle,14.25
45763,c,candle,18.22222222222222
45764,c,candle,15.25
45765,c,candle,16.0
45766,c,candle,13.818181818181818
45767,c,candle,15.4
45768,c,candle,16.0
45769,c,candle,14.333333333333334
45770,c,candle,16.571428571428573
45771,c,candle,12.75
45772,c,candle,16.333333333333332
45773,c,candle,18.22222222222222
45774,c,candle,12.571428571428571
45775,c,candle,14.833333333333334
45776,c,candle,15.857142857142858
45777,c,candle,15.9
45778,c,candle,15.454545454545455
45779,c,candle,16.8
45780,c,candle,15.666666666666666
45781,c,candle,12.777777777777779
45782,c,candle,17.571428571428573
45783,c,candle,15.555555555555555
45784,c,candle,14.375
45785,c,candle,11.666666666666666
45786,c,candle,12.545454545454545
45787,c,candle,16.571428571428573
45788,c,candle,15.5
45789,c,candle,15.5
45790,c,candle,16.625
45791,c,candle,14.4
45792,c,candle,17.333333333333332
45793,c,candle,11.6
45794,c,candle,9.285714285714286
45795,c,candle,14.666666666666666
45796,c,candle,17.0
45797,c,candle,15.222222222222221
45798,c,candle,15.25
45799,c,candle,13.142857142857142
45800,c,candle,14.7
45801,c,candle,16.875
45802,c,candle,14.88888888888889
45803,c,candle,15.5
45804,c,candle,14.6
45805,c,candle,15.285714285714286
45806,c,candle,14.7
45807,c,candle,16.444444444444443
45808,c,candle,16.363636363636363
45809,c,candle,16.4
45810,c,candle,17.625
45811,c,candle,16.375
45812,c,candle,16.333333333333332
45813,c,candle,15.333333333333334
45814,c,candle,15.2
45815,c,candle,16.75
45816,c,candle,15.5
45817,c,candle,15.8
45818,c,candle,14.7
45819,c,candle,15.666666666666666
45820,c,candle,15.555555555555555
45821,c,candle,17.6
45822,c,candle,15.4
45823,c,candle,12.142857142857142
45824,c,candle,14.0
45825,c,candle,14.857142857142858
45826,c,candle,16.857142857142858
45827,c,candle,19.666666666666668
45828,c,candle,16.6
45829,c,candle,13.916666666666666
45830,c,candle,11.4
45831,c,candle,16.0
45832,c,candle,14.666666666666666
45833,c,candle,16.857142857142858
45834,c,candle,16.857142857142858
45835,c,candle,18.0
45836,c,candle,15.2
45837,c,candle,17.25
45838,c,candle,17.166666666666668
45839,c,candle,17.375
45840,c,candle,17.444444444444443
45841,c,candle,16.77777777777778
45842,c,candle,15.071428571428571
45843,c,candle,14.636363636363637
45844,c,candle,17.25
45845,c,candle,15.555555555555555
45846,c,candle,16.428571428571427
45847,c,candle,14.75
45848,c,candle,14.142857142857142
45849,c,candle,17.666666666666668
45850,c,candle,17.285714285714285
45851,c,candle,15.142857142857142
45852,c,candle,12.8
45853,c,candle,10.777777777777779
45854,c,candle,14.11111111111111
45855,c,candle,17.416666666666668
45856,c,candle,15.6
45857,c,candle,15.75
45858,c,candle,15.454545454545455
45859,c,candle,14.6
45860,c,candle,13.75
45861,c,candle,16.714285714285715
45862,c,candle,17.625
45863,c,candle,15.142857142857142
45864,c,candle,14.0
45865,c,candle,13.0
45866,c,candle,13.714285714285714
45867,c,candle,17.272727272727273
45868,c,candle,14.11111111111111
45869,c,candle,18.0
45870,c,candle,16.428571428571427
45871,c,candle,12.75
45872,c,candle,16.857142857142858
45873,c,candle,14.333333333333334
45874,c,candle,14.583333333333334
45875,c,candle,14.25
45876,c,candle,11.6
45877,c,candle,14.8
45878,c,candle,17.625
45879,c,candle,13.5
45880,c,candle,15.0
45881,c,candle,17.285714285714285
45882,c,candle,16.5
45883,c,candle,19.0
45884,c,candle,16.625
45885,c,candle,18.22222222222222
45886,c,candle,14.8
45887,c,candle,12.0
45888,c,candle,15.333333333333334
45889,c,candle,16.333333333333332
45890,c,candle,18.666666666666668
45891,c,candle,14.444444444444445
45892,c,candle,15.4
45893,c,candle,14.0
45894,c,candle,17.142857142857142
45895,c,candle,12.1
45896,c,candle,12.555555555555555
45897,c,candle,14.0
45898,c,candle,15.714285714285714
45899,c,candle,16.22222222222222
45900,c,candle,14.777777777777779
45901,c,candle,16.333333333333332
45902,c,candle,15.666666666666666
45903,c,candle,18.4
45904,c,candle,14.692307692307692
45905,c,candle,15.2
45906,c,candle,13.714285714285714
45907,c,candle,15.2
45908,c,candle,16.571428571428573
45909,c,candle,17.166666666666668
45910,c,candle,15.2
45911,c,candle,13.25
45912,c,candle,17.555555555555557
45913,c,candle,14.285714285714286
45914,c,candle,11.571428571428571
45915,c,candle,14.8
45916,c,candle,15.0
45917,c,candle,15.833333333333334
45918,c,candle,15.777777777777779
45919,c,candle,15.0
45920,c,candle,16.5
45921,c,candle,15.0
45922,c,candle,16.714285714285715
45923,c,candle,14.555555555555555
45924,c,candle,13.142857142857142
45925,c,candle,15.272727272727273
45926,c,candle,19.166666666666668
45927,c,candle,16.857142857142858
45928,c,candle,17.0
45929,c,candle,14.333333333333334
45930,c,candle,16.3
45931,c,candle,15.0
45932,c,candle,13.0
45933,c,candle,13.0
45934,c,candle,15.5
45935,c,candle,14.76923076923077
45936,c,candle,15.666666666666666
45937,c,candle,11.0
45938,c,candle,13.6
45939,c,candle,13.428571428571429
45940,c,candle,15.0
45941,c,candle,15.3
45942,c,candle,18.5
45943,c,candle,18.333333333333332
45944,c,candle,11.875
45945,c,candle,16.285714285714285
45946,c,candle,13.428571428571429
45947,c,candle,13.5
45948,c,candle,14.142857142857142
45949,c,candle,16.625
45950,c,candle,12.0
45951,c,candle,19.0
45952,c,candle,16.875
45953,c,candle,19.5
45954,c,candle,16.625
45955,c,candle,14.142857142857142
45956,c,candle,15.2
45957,c,candle,13.88888888888889
45958,c,candle,17.428571428571427
45959,c,candle,13.428571428571429
45960,c,candle,15.2
45961,c,candle,14.285714285714286
45962,c,candle,16.375
45963,c,candle,14.444444444444445
45964,c,candle,14.8
45965,c,candle,15.571428571428571
45966,c,candle,13.11111111111111
45967,c,candle,18.22222222222222
45968,c,candle,14.666666666666666
45969,c,candle,18.571428571428573
45970,c,candle,16.2
45971,c,candle,12.727272727272727
45972,c,candle,13.5
45973,c,candle,17.0
45974,c,candle,17.0
45975,c,candle,17.333333333333332
45976,c,candle,16.142857142857142
45977,c,candle,14.75
45978,c,candle,16.0
45979,c,candle,12.818181818181818
45980,c,candle,17.857142857142858
45981,c,candle,14.6
45982,c,candle,16.857142857142858
45983,c,candle,17.666666666666668
45984,c,candle,14.6
45985,c,candle,14.285714285714286
45986,c,candle,16.1
45987,c,candle,14.285714285714286
45988,c,candle,15.555555555555555
45989,c,candle,14.8
45990,c,candle,16.285714285714285
45991,c,candle,11.857142857142858
45992,c,candle,15.777777777777779
45993,c,candle,15.0
45994,c,candle,12.4
45995,c,candle,12.333333333333334
45996,c,candle,13.0
45997,c,candle,17.333333333333332
45998,c,candle,13.375
45999,c,candle,15.6
46000,c,dvdplayer,11.538461538461538
46001,c,dvdplayer,10.357142857142858
46002,c,dvdplayer,10.454545454545455
