image,environment,condition,label,block,RT,position,response,order,binary,preferred,distance_from_optimal,pixels,log_pixels,group,scene
lamp10,lamp,b,window,12.0,648.2045454545455,16.0,-0.045454545454545456,2.0,0.4772727272727273,19.47,-3.469999999999999,26709.0,10.19275586624178,big,lamp
lamp10,lamp,c,lamp,11.0,670.6904761904761,16.0,0.0,4.0,0.5,11.42,4.58,0.0,-inf,none,lamp
lamp11,lamp,a,lamp,13.0,619.4666666666667,15.0,-0.1111111111111111,5.0,0.4444444444444444,11.42,3.58,2946.0,7.988203597022576,small,lamp
lamp11,lamp,b,window,13.0,506.1818181818182,15.0,-0.18181818181818182,5.0,0.4090909090909091,19.47,-4.469999999999999,27080.0,10.206550727026212,big,lamp
lamp11,lamp,c,lamp,13.0,577.6976744186046,15.0,0.16279069767441862,4.0,0.5813953488372093,11.42,3.58,0.0,-inf,none,lamp
lamp12,lamp,a,lamp,11.0,685.2954545454545,14.0,0.22727272727272727,3.0,0.6136363636363636,11.42,2.58,3311.0,8.105005537547246,small,lamp
lamp12,lamp,b,window,11.0,588.1363636363636,14.0,0.13636363636363635,3.0,0.5681818181818182,19.47,-5.469999999999999,27886.0,10.235880049754966,big,lamp
lamp12,lamp,c,lamp,15.0,653.6888888888889,14.0,0.3333333333333333,5.0,0.6666666666666666,11.42,2.58,0.0,-inf,none,lamp
lamp13,lamp,a,lamp,14.0,689.3333333333334,13.0,-0.06666666666666667,5.0,0.4666666666666667,11.42,1.5800000000000003,3677.0,8.209852481301272,small,lamp
lamp13,lamp,b,window,14.0,797.6,13.0,-0.06666666666666667,5.0,0.4666666666666667,19.47,-6.47,29201.0,10.281958234245314,big,lamp
lamp13,lamp,c,lamp,12.0,725.3636363636364,13.0,0.22727272727272727,1.0,0.6136363636363636,11.42,1.5800000000000003,0.0,-inf,none,lamp
lamp14,lamp,a,lamp,11.0,608.5555555555555,12.0,-0.022222222222222223,1.0,0.4888888888888889,11.42,0.5800000000000001,4390.0,8.387084506069217,small,lamp
lamp14,lamp,b,window,11.0,592.0444444444445,12.0,0.1111111111111111,1.0,0.5555555555555556,19.47,-7.47,29708.0,10.299171648789187,big,lamp
lamp14,lamp,c,lamp,14.0,735.6444444444444,12.0,0.28888888888888886,1.0,0.6444444444444445,11.42,0.5800000000000001,0.0,-inf,none,lamp
lamp15,lamp,a,lamp,15.0,644.6818181818181,11.0,-0.18181818181818182,1.0,0.4090909090909091,11.42,-0.41999999999999993,5102.0,8.537387898701757,small,lamp
lamp15,lamp,b,window,15.0,700.0222222222222,11.0,-0.022222222222222223,1.0,0.4888888888888889,19.47,-8.469999999999999,30730.0,10.33299465512453,big,lamp
lamp15,lamp,c,lamp,11.0,612.45,11.0,0.35,2.0,0.675,11.42,-0.41999999999999993,0.0,-inf,none,lamp
lamp16,lamp,a,lamp,12.0,575.1190476190476,10.0,0.23809523809523808,5.0,0.6190476190476191,11.42,-1.42,5579.0,8.626764827845529,small,lamp
lamp16,lamp,b,window,12.0,654.3555555555556,10.0,0.24444444444444444,5.0,0.6222222222222222,19.47,-9.469999999999999,31529.0,10.358663036209952,big,lamp
lamp16,lamp,c,lamp,15.0,734.2558139534884,10.0,0.3023255813953488,4.0,0.6511627906976745,11.42,-1.42,0.0,-inf,none,lamp
lamp17,lamp,a,lamp,13.0,652.5777777777778,9.0,0.28888888888888886,2.0,0.6444444444444445,11.42,-2.42,6675.0,8.80612448326845,big,lamp
lamp17,lamp,b,window,13.0,613.8444444444444,9.0,0.37777777777777777,2.0,0.6888888888888889,19.47,-10.469999999999999,31205.0,10.348333617368143,small,lamp
lamp17,lamp,c,lamp,11.0,664.4,9.0,0.1111111111111111,3.0,0.5555555555555556,11.42,-2.42,0.0,-inf,none,lamp
lamp18,lamp,a,lamp,15.0,483.59090909090907,8.0,0.4090909090909091,2.0,0.7045454545454546,11.42,-3.42,7376.0,8.90598676523643,small,lamp
lamp18,lamp,b,window,15.0,802.6818181818181,8.0,0.3181818181818182,2.0,0.6590909090909091,19.47,-11.469999999999999,30420.0,10.322855565813283,big,lamp
lamp18,lamp,c,lamp,11.0,576.0666666666667,8.0,0.2,1.0,0.6,11.42,-3.42,0.0,-inf,none,lamp
lamp19,lamp,a,lamp,11.0,549.0444444444445,7.0,0.3333333333333333,2.0,0.6666666666666666,11.42,-4.42,8049.0,8.993303139093733,big,lamp
lamp19,lamp,b,window,11.0,636.8,7.0,0.4222222222222222,2.0,0.7111111111111111,19.47,-12.469999999999999,30401.0,10.322230781590136,small,lamp
lamp19,lamp,c,lamp,13.0,565.2954545454545,7.0,0.13636363636363635,3.0,0.5681818181818182,11.42,-4.42,0.0,-inf,none,lamp
lamp20,lamp,a,lamp,14.0,554.7727272727273,6.0,0.22727272727272727,1.0,0.6136363636363636,11.42,-5.42,8411.0,9.037295651962438,small,lamp
lamp20,lamp,b,window,14.0,687.6666666666666,6.0,0.5555555555555556,1.0,0.7777777777777778,19.47,-13.469999999999999,30861.0,10.33724852979914,big,lamp
lamp20,lamp,c,lamp,13.0,410.29545454545456,6.0,0.5,2.0,0.75,11.42,-5.42,0.0,-inf,none,lamp
lamp21,lamp,a,lamp,15.0,802.75,5.0,0.36363636363636365,3.0,0.6818181818181818,11.42,-6.420000000000001,9113.0,9.117457244496126,big,lamp
lamp21,lamp,b,window,15.0,593.1818181818181,5.0,0.5454545454545454,3.0,0.7727272727272727,19.47,-14.469999999999999,31677.0,10.363346144474624,small,lamp
lamp21,lamp,c,lamp,15.0,497.6279069767442,5.0,0.3488372093023256,2.0,0.6744186046511628,11.42,-6.42,0.0,-inf,none,lamp
lamp22,lamp,a,lamp,11.0,602.3409090909091,4.0,0.45454545454545453,5.0,0.7272727272727273,11.42,-7.420000000000001,9737.0,9.183688340978756,big,lamp
lamp22,lamp,b,window,11.0,713.1333333333333,4.0,0.4666666666666667,5.0,0.7333333333333333,19.47,-15.469999999999999,31813.0,10.367630290261705,small,lamp
lamp22,lamp,c,lamp,11.0,710.8409090909091,4.0,0.45454545454545453,5.0,0.7272727272727273,11.42,-7.420000000000001,0.0,-inf,none,lamp
lamp23,lamp,a,lamp,14.0,606.6666666666666,3.0,0.4666666666666667,3.0,0.7333333333333333,11.42,-8.42,10311.0,9.240966565517944,small,lamp
lamp23,lamp,b,window,14.0,591.4,3.0,0.6444444444444445,3.0,0.8222222222222222,19.47,-16.47,33025.0,10.405020129390525,big,lamp
lamp23,lamp,c,lamp,14.0,562.0222222222222,3.0,0.2,4.0,0.6,11.42,-8.42,0.0,-inf,none,lamp
lamp24,lamp,a,lamp,11.0,698.1777777777778,2.0,0.28888888888888886,4.0,0.6444444444444445,11.42,-9.42,11067.0,9.311722986264785,big,lamp
lamp24,lamp,b,window,11.0,684.8,2.0,0.4222222222222222,4.0,0.7111111111111111,19.47,-17.47,35116.0,10.4664121460461,small,lamp
lamp24,lamp,c,lamp,15.0,670.547619047619,2.0,0.5238095238095238,3.0,0.7619047619047619,11.42,-9.42,0.0,-inf,none,lamp
lamp25,lamp,a,lamp,13.0,774.25,1.0,0.36363636363636365,1.0,0.6818181818181818,11.42,-10.42,8908.0,9.094705028377259,small,lamp
lamp25,lamp,b,window,13.0,688.4,1.0,0.24444444444444444,1.0,0.6222222222222222,19.47,-18.47,37646.0,10.535981985884124,big,lamp
lamp25,lamp,c,lamp,14.0,635.5111111111111,1.0,0.4222222222222222,2.0,0.7111111111111111,11.42,-10.42,0.0,-inf,none,lamp
mailbox01,mailbox,a,mailbox,61.0,649.3777777777777,25.0,-0.3333333333333333,5.0,0.3333333333333333,6.359999999999999,18.64,1853.0,7.52456122628536,small,mailbox
mailbox01,mailbox,b,house,61.0,631.1555555555556,25.0,-0.37777777777777777,5.0,0.3111111111111111,23.07,1.93,73171.0,11.20055444658802,big,mailbox
mailbox01,mailbox,c,mailbox,62.0,466.6046511627907,25.0,-0.2558139534883721,1.0,0.37209302325581395,6.36,18.64,0.0,-inf,none,mailbox
mailbox02,mailbox,a,mailbox,64.0,554.6818181818181,24.0,-0.5909090909090909,5.0,0.20454545454545456,6.36,17.64,1910.0,7.554858521040676,small,mailbox
mailbox02,mailbox,b,house,64.0,608.1555555555556,24.0,-0.1111111111111111,5.0,0.4444444444444444,23.07,0.9299999999999997,73022.0,11.198516044590766,big,mailbox
mailbox02,mailbox,c,mailbox,65.0,458.1777777777778,24.0,-0.1111111111111111,2.0,0.4444444444444444,6.359999999999999,17.64,0.0,-inf,none,mailbox
mailbox03,mailbox,a,mailbox,61.0,672.3863636363636,23.0,-0.5909090909090909,4.0,0.20454545454545456,6.36,16.64,2390.0,7.779048644925556,small,mailbox
mailbox03,mailbox,b,house,61.0,650.2,23.0,-0.2,4.0,0.4,23.07,-0.07000000000000028,73325.0,11.202656893845651,big,mailbox
mailbox03,mailbox,c,mailbox,62.0,426.2325581395349,23.0,-0.3023255813953488,3.0,0.3488372093023256,6.36,16.64,0.0,-inf,none,mailbox
mailbox04,mailbox,a,mailbox,63.0,560.8666666666667,22.0,-0.5555555555555556,5.0,0.2222222222222222,6.359999999999999,15.640000000000002,2400.0,7.783224016336037,small,mailbox
mailbox04,mailbox,b,house,63.0,567.7272727272727,22.0,0.0,5.0,0.5,23.07,-1.0700000000000003,73397.0,11.203638341832722,big,mailbox
mailbox04,mailbox,c,mailbox,63.0,613.1136363636364,22.0,-0.13636363636363635,5.0,0.4318181818181818,6.36,15.640000000000002,0.0,-inf,none,mailbox
mailbox05,mailbox,a,mailbox,64.0,562.4318181818181,21.0,-0.3181818181818182,2.0,0.3409090909090909,6.36,14.640000000000002,2647.0,7.881182202227102,small,mailbox
mailbox05,mailbox,b,house,64.0,606.0681818181819,21.0,-0.5454545454545454,2.0,0.22727272727272727,23.07,-2.0700000000000003,73758.0,11.208544742895397,big,mailbox
mailbox05,mailbox,c,mailbox,63.0,527.6341463414634,21.0,-0.36585365853658536,2.0,0.3170731707317073,6.359999999999999,14.64,0.0,-inf,none,mailbox
mailbox06,mailbox,a,mailbox,62.0,516.2666666666667,20.0,-0.24444444444444444,1.0,0.37777777777777777,6.359999999999999,13.640000000000002,2965.0,7.994632311431825,small,mailbox
mailbox06,mailbox,b,house,62.0,735.2666666666667,20.0,-0.1111111111111111,1.0,0.4444444444444444,23.07,-3.0700000000000003,74836.0,11.22305433160531,big,mailbox
mailbox06,mailbox,c,mailbox,61.0,527.8837209302326,20.0,-0.023255813953488372,5.0,0.4883720930232558,6.36,13.639999999999999,0.0,-inf,none,mailbox
mailbox07,mailbox,a,mailbox,65.0,540.0444444444445,19.0,-0.3333333333333333,4.0,0.3333333333333333,6.359999999999999,12.640000000000002,3012.0,8.010359588919783,small,mailbox
mailbox07,mailbox,b,house,65.0,592.2,19.0,-0.3333333333333333,4.0,0.3333333333333333,23.07,-4.07,75181.0,11.227653818439656,big,mailbox
mailbox07,mailbox,c,mailbox,62.0,508.48837209302326,19.0,-0.16279069767441862,5.0,0.4186046511627907,6.36,12.639999999999999,0.0,-inf,none,mailbox
mailbox08,mailbox,a,mailbox,65.0,463.8636363636364,18.0,0.045454545454545456,2.0,0.5227272727272727,6.36,11.640000000000002,3231.0,8.080546965824498,small,mailbox
mailbox08,mailbox,b,house,65.0,633.3333333333334,18.0,-0.4666666666666667,2.0,0.26666666666666666,23.07,-5.07,76365.0,11.243279755004545,big,mailbox
mailbox08,mailbox,c,mailbox,65.0,517.452380952381,18.0,-0.3333333333333333,1.0,0.3333333333333333,6.36,11.64,0.0,-inf,none,mailbox
mailbox09,mailbox,a,mailbox,64.0,533.9777777777778,17.0,-0.37777777777777777,4.0,0.3111111111111111,6.359999999999999,10.64,3376.0,8.124446855715847,small,mailbox
mailbox09,mailbox,b,house,64.0,615.1111111111111,17.0,-0.3333333333333333,4.0,0.3333333333333333,23.07,-6.070000000000001,77009.0,11.251677577122404,big,mailbox
mailbox09,mailbox,c,mailbox,61.0,554.2444444444444,17.0,-0.15555555555555556,3.0,0.4222222222222222,6.359999999999999,10.64,0.0,-inf,none,mailbox
mailbox10,mailbox,a,mailbox,62.0,601.4222222222222,16.0,-0.022222222222222223,4.0,0.4888888888888889,6.359999999999999,9.64,3153.0,8.056109659545061,small,mailbox
mailbox10,mailbox,b,house,62.0,580.0454545454545,16.0,-0.045454545454545456,4.0,0.4772727272727273,23.07,-7.070000000000001,77486.0,11.257852553861845,big,mailbox
mailbox10,mailbox,c,mailbox,61.0,557.0,16.0,0.023255813953488372,2.0,0.5116279069767442,6.36,9.64,0.0,-inf,none,mailbox
